Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME600063;The Rise of the Redshirts;;;;;;;;;;;;;
EVTDESC600063;Due to a recent liberal and nationalist surge that has occured throughout Europe, many Italians are increasingly seeing the current division of the Italian peninsula as a violation of the common ties of the Italian people, and the diverse Italian states as illegitimate. Such sentiments have lead to cries for a united and liberal Italy, and taking advantage of this situation, the famed freedom fighter Giuseppe Garibaldi has landed from exile in Italy. He is calling upon Italians to rise up against their government and estabish a united Italian nation, and is forming a militia of Redshirts to accomplish this. While a small state taken by him will likely simply lose its monarchy, if we find ourselves in a position of being a great power, we stand a chance at influencing Garibaldi to let us be the ones to lead this Risorgimento.;;;;;;;;;;;;;
EVTOPTA600063;Blasted liberals.;;;;;;;;;;;;;
EVTNAME600069;Repubblica del Popolo;;;;;;;;;;;;;
EVTDESC600069;Garibaldi, acting as dictator for the provisional government, has determined that our nation is ripe for permanent republicanism. However, this is merely on a provisional basis, and if a larger state takes on the mantle of Italy, we will forcibly be inherited by them.;;;;;;;;;;;;;
EVTOPTA600069;This is a humiliation!;;;;;;;;;;;;;
EVTNAME600070;Italia del Popolo;;;;;;;;;;;;;
EVTDESC600070;Garibaldi, acting as dictator for the provisional government, has determined that our state is powerful enough to potentially unify the Italian peninsula and create, not an Italy of Caesars or of Popes, but an Italy of the People. As such, our new republic must now lead the fight against the other Italian states, who will surely wish to destroy us.;;;;;;;;;;;;;
EVTOPTA600070;Long live the Italian people!;;;;;;;;;;;;;
EVTNAME600071;Garibaldi Takes Action;;;;;;;;;;;;;
EVTDESC600071;One of the Italian states has today fallen before the forces of Garibaldi and his voluntary militia of redshirts, and has been incorporated into his plans to forcibly unite Italy. We must prepare to fight against these forces and all their sympathizers.;;;;;;;;;;;;;
EVTOPTA600071;May nationalism by damned!;;;;;;;;;;;;;
EVTNAME600072;Shackled to Italy;;;;;;;;;;;;;
EVTDESC600072;Garibaldi, acting as dictator for the provisional government, has determined that our nation is to be linked to the newly formed Italian state. Our time as a free state is at an end.;;;;;;;;;;;;;
EVTOPTA600072;I don't want to be an Italian!;;;;;;;;;;;;;
EVTNAME600073;Long Live Italy;;;;;;;;;;;;;
EVTDESC600073;Because of our dominant position on the Italian peninsula, Garibaldi, though a committed republican, has swallowed his pride for the sake of a united Italy and has appeared before us today, offering us his recent conquest and the mantle of the Kingdom of Italy. Crowds of tens of thousands have escorted him here, and throughout our nation, the cries of millions echo to God as our people praise the birth of a united Italy.;;;;;;;;;;;;;
EVTOPTA600073;Long live Italy!;;;;;;;;;;;;;
EVTOPTB600073;I'll just take the land, thanks.;;;;;;;;;;;;;
EVTNAME600077;Italy, the Child of Napoleon;;;;;;;;;;;;;
EVTDESC600077;All over Italy, millions of joyous Italians are hearing of our quest to unify Italy, and are praising the name of King Napoleon and his great father, Napoleon I of France. Many are planning to join Garibaldi and rise against their state in the hopes of joining our glorious nation.;;;;;;;;;;;;;
EVTOPTA600077;Italy shall be ruled by true Italians!;;;;;;;;;;;;;
EVTNAME600078;Italy, the Toy of Murat;;;;;;;;;;;;;
EVTDESC600078;All over Italy, millions of terrified Italians are hearing of our quest to unify Italy, and are cautiously praising the name of Murat the Mad while looking over their shoulders, as if someone is watching them. Many are planning to join Garibaldi and rise against their state, many simply because they fear the consequences of not doing so.;;;;;;;;;;;;;
EVTOPTA600078;Italy shall be ruled by true Italians!;;;;;;;;;;;;;
EVTNAME600079;Italy, the Historical Nation;;;;;;;;;;;;;
EVTDESC600079;All over Italy, millions of joyous Italians are hearing of our quest to unify Italy, and are praising the name of Sicily and of God. Many are planning to join Garibaldi and rise against their state in the hopes of joining our illustrious nation.;;;;;;;;;;;;;
EVTOPTA600079;Italy shall be ruled by true Italians!;;;;;;;;;;;;;
EVTNAME600080;Italy, the Baffling Nation;;;;;;;;;;;;;
EVTDESC600080;All over Italy, millions of confused Italians are hearing of our quest to unify Italy, and are wondering aloud how on earth a nation that was so small a few decades ago is now the dominant Italian power. Many are planning to join Garibaldi and rise against their state in the hopes of joining us, though most of them are only doing so after getting horribly drunk and doing it as a bet.;;;;;;;;;;;;;
EVTOPTA600080;We are NOT too pussy to join the Redshirts, man.;;;;;;;;;;;;;
EVTNAME600081;Italy, the Nation;;;;;;;;;;;;;
EVTDESC600081;All over Italy, millions of joyous Italians are hearing of our quest to unify Italy, and are praising the name of our Kingd. Many are planning to join Garibaldi and rise against their state in the hopes of joining our nation.;;;;;;;;;;;;;
EVTOPTA600081;Italy shall be ruled by true Italians!;;;;;;;;;;;;;
EVTNAME600083;Garibaldi's Call;;;;;;;;;;;;;
EVTDESC600083;After failing to fully unite the Italian peninsula around the midpoint of the century, Italian pan-nationalism lost some its allure, and few redshirts were to be seen. Now, however, a new generation of young men are again embracing the concept of a unified Italy, an Garibaldi has once more come into prominence, promising to once more recruit his voluntary militias to finally unify the Italian people.;;;;;;;;;;;;;
EVTOPTA600083;What a troublemaker.;;;;;;;;;;;;;
EVTNAME55000;The Frankfurt Assembly;;;;;;;;;;;;;
EVTDESC55000;Admist the tide of liberal sentiment that has been unleashed upon the German states, calls by liberals for a unification of the German people have become especially prevalent. Huge demonstrations of pan-nationalists and a positive tone towards this action by the press occur almost daily, and it is feared that, whether the rulers of the German states like it or not, some sort of unification will be forced by the people. In response to this outpouring of support, an Assembly in Frankfurt has formed, made up of liberals dedicated to a unified Germany, and calls are being issued to all the nations to send delegates to agree to a common union.;;;;;;;;;;;;;
EVTOPTA55000;What a headache.;;;;;;;;;;;;;
EVTNAME55001;The Rheinbund;;;;;;;;;;;;;
EVTDESC55001;Enough states have sent delegations to Frankfurt to correctly say that a majority of the princes of the Confederation of the Rhine are in favor of unification. Thankfully, one of the Rhine states has recently emerged as the greatest among us, and as a first nation amongst equals, its ruler shall be offered the hereditary Presidency of the United Rheinbund.;;;;;;;;;;;;;
EVTOPTA55001;Deutschland ?er alles!;;;;;;;;;;;;;
EVTNAME55002;The Rheinbund;;;;;;;;;;;;;
EVTDESC55002;The Frankfurt Assembly has sent a delegation to us today. Apparently, more than half of the Confederation states have decided to support the unification of the German peoples, and as the predominant power amongst the Rhine states, the Assembly has offered us the hereditary office of the Presidency of the United Rheinbund. While accepting this would mean satisfying the liberal elements within our nation, along with considerable enlargement of our territory, many conservatives feel that the position they offer, and the liberal political constitution of the proposed state, is an illegitimate office, offered not by the grace of God, but by the liberal and unholy sentiments of modernity.;;;;;;;;;;;;;
EVTOPTA55002;Deutschland ?er alles!;;;;;;;;;;;;;
EVTOPTB55002;Smells like a gutter in here.;;;;;;;;;;;;;
EVTNAME55003;The Rheinbund;;;;;;;;;;;;;
EVTDESC55003;Enough states have sent delegations to Frankfurt to correctly say that a majority of the princes of the Confederation of the Rhine are in favor of unification. Unfortunately, none of the Rhine states are currently prominent enough to be the obvious choice to lead a common union. As such, the Assembly has decided to offer the hereditary position of Presidency of the United Rheinbund to one of the German states outside of the Confederation.;;;;;;;;;;;;;
EVTOPTA55003;Deutschland ?er alles!;;;;;;;;;;;;;
EVTNAME55004;The Rheinbund;;;;;;;;;;;;;
EVTDESC55004;Recent pan-nationalist sentiments in the Confederation of the Rhine have led to an Assembly of delegates from the various German states that claim a majority of the princes of the Confederation of the Rhine are in favor of unification. Because none of the Rhine states are currently powerful enough to lead such a common union, the assembly has sent a delegation to us requesting that we take the hereditary position of President and Protector of the Independent and United Rheinbund. While accepting this would mean satisfying the liberal elements within our nation, along with considerable enlargement of our influence in Germany, many conservatives feel that the position they offer is an illegitimate office, offered not by the grace of God, but by the liberal and unholy sentiments of modernity.;;;;;;;;;;;;;
EVTOPTA55004;Deutschland ?er alles!;;;;;;;;;;;;;
EVTOPTB55004;Smells like a gutter in here.;;;;;;;;;;;;;
EVTNAME55005;Joining the Federation;;;;;;;;;;;;;
EVTDESC55005;The efforts of the Frankfurt Assembly have led to the creation of a union of the Rhine states under a heriditary President. While we did not support this venture, many in our nation, now having seen a union of the German people actually form, are now pushing strongly for us to join them. Doing so, of course, would mean an end to our sovereignty.;;;;;;;;;;;;;
EVTOPTA55005;Deutschland ?er alles!;;;;;;;;;;;;;
EVTOPTB55005;We have no desire to join such a patchwork state.;;;;;;;;;;;;;
EVTNAME55007;The Failure of Frankfurt;;;;;;;;;;;;;
EVTDESC55007;Just as the liberal sentiments of the Springtime of Nations has failed to produce any significant effect on our political system, so has the Frankfurt Assembly failed to unify the German people. Embarassed and despairing, the delegates to the Assembly are now slinking quietly back to their homes with their tails between their legs.;;;;;;;;;;;;;
EVTOPTA55007;Serves them right.;;;;;;;;;;;;;
EVTNAME55008;The National Awakening;;;;;;;;;;;;;
EVTDESC55008;Due to the failure of the Turks to keep the angry and nationalistic Greek people within their empire, and viewing the restlessness of many of the Romanian nobles, the sultan of the Ottoman Empire has today extended the privelege of electoral election of a prince to Wallachia and Moldavia. People in both states are today celebrating their partial liberation from Trukish despotism, and are increasingly seeing themselves, not as subjects of others, but as fellow Romanians with a common heritage and culture.;;;;;;;;;;;;;
EVTOPTA55008;Long live the Romanian people!;;;;;;;;;;;;;
EVTNAME55009;The Personal Union;;;;;;;;;;;;;
EVTDESC55009;Due to increasing Romanian nationalism, the nobilities of Wallachia and Moldavia have decided that they must be seperate states no longer. As such, today they have elected a common Domnitor to rule over both nations, and the two provinces have come together as one nation.;;;;;;;;;;;;;
EVTOPTA55009;Long live Romania!;;;;;;;;;;;;;
EVTNAME55010;Das Kaiserthum Oesterreich;;;;;;;;;;;;;
EVTDESC55010;The Austrian Empire, after having escaped with the least damage of any great power in Europe after the Napoleonic Wars, seems a bastion of strength to the outside world. To the west, Italy and the Confederation of the Rhine are no longer French puppets, and in Eastern Europe, Prussia and Russia have been serverely weakened by war and civil disorder, while the reborn Polish nation has yet to make a mark on the world. Yet within its huge borders, the Empire is faced with many obstacles to overcome. The current Emperor, Ferdinand I, is mentally and physically impaired, and the Empire is really ruled by a council of arch-conservatives who oppose all efforts at reform. The huge number of minorities within the empire, many of whom resent our rule and are beginning to awaken to their national identities, spells even further trouble. While we currently follow the policies of Germanization and centralization established by Franz I, a time may soon come where a change might be preferable.;;;;;;;;;;;;;
EVTOPTA55010;The Empire will always be German.;;;;;;;;;;;;;
EVTNAME55011;The Nymph of the Dniester;;;;;;;;;;;;;
EVTDESC55011;In 1836, a group of Ruthenians published The Nymph of the Dniester, a collection of folk songs and stories published in the long-neglected Ruthenian language. The Austrian government quickly realized the threat of nationalism this might provoke, and banned the book.;;;;;;;;;;;;;
EVTOPTA55011;Bloody peasants.;;;;;;;;;;;;;
EVTNAME55012;The Polish Uprising;;;;;;;;;;;;;
EVTDESC55012;Our spies in the Polish provinces of Galicia inform us that the Polish nobility there is attempting to stir up popular support for an uprising against us amongst the peasants, with the goal of joining the Polish-Lithuanian nation. The nobility is quite unpopular amongst the Polish peasants there, due to their harsh, serf-like treatment, and we might be able cut the problem off at the roots by funding an anti-nobility counterrevolution. Doing so, however, could lead to the peasantry realizing its power, and some say we should teach the Poles a lesson they will never forget.;;;;;;;;;;;;;
EVTOPTA55012;A Gulden for every noble head!;;;;;;;;;;;;;
EVTOPTB55012;We'll show the Poles who is in charge.;;;;;;;;;;;;;
EVTNAME55013;The Polish Uprising;;;;;;;;;;;;;
EVTDESC55013;News has reached us that an anti-Hapsburg revolt has occured in the Polish provinces of the Empire. The rebels have come to us to petition us to aid them in their stuggle, with the goal of reuniting whit our nation. We could go to war with Austria to save the rebellion, but doing so would alienate us from every surrounding power.;;;;;;;;;;;;;
EVTOPTA55013;To arms!;;;;;;;;;;;;;
EVTOPTB55013;We cannot risk alienating our neighbors.;;;;;;;;;;;;;
EVTNAME55014;The Polish Intervention;;;;;;;;;;;;;
EVTDESC55014;The Polish nation has issued an official declaration of war against us in an attempt to aid the Galician rebels and take the provinces for their own nation.;;;;;;;;;;;;;
EVTOPTA55014;We will crush every Pole that comes against us!;;;;;;;;;;;;;
EVTNAME55015;Poland Triumphant;;;;;;;;;;;;;
EVTDESC55015;The war with Austria is over, our Polish brethern successfully stealing away the Galician provinces from Austria. Our armies march through the Galician capital of Lvov, cheered on by the Polish citizens, and their nobility has officially turned over their arms and sovereignty to us.;;;;;;;;;;;;;
EVTOPTA55015;Long live Poland-Lithuania!;;;;;;;;;;;;;
EVTNAME55017;Resignation of Metternich;;;;;;;;;;;;;
EVTDESC55017;The wave of liberalism that is sweeping across Europe has hit us quite hard. Liberals in the near-powerless Diet have become increasingly vocal, and have demanded the resignation of Prince Klemens von Metternich, the arch-conservative who is widely believed to be the real ruler of the Empire. Realizing the danger he is in from increasinlgy loud and violent crowds in Vienna, he has resigned and fled the country.;;;;;;;;;;;;;
EVTOPTA55017;How will we run the country now?;;;;;;;;;;;;;
EVTNAME55018;The Vienna Baricades;;;;;;;;;;;;;
EVTDESC55018;The resignation of Metternich has only whetted the apettite of liberals in the capital, and news has reached us that rebels are taking to the streets and constructing barricades, threatening violence if the government does not embrace liberalism and constitutionalism.;;;;;;;;;;;;;
EVTOPTA55018;Quick, promise reforms!;;;;;;;;;;;;;
EVTOPTB55018;We will not bow to the will of a mob.;;;;;;;;;;;;;
EVTNAME55019;Franz Joseph I;;;;;;;;;;;;;
EVTDESC55019;The army has remained loyal to the crown, and has crushed the liberal uprising in Vienna with ease. Yet the generals of the Empire, who have been the real rulers throughout the last few months of chaos, have demanded a more stable regime to preserve the status quo. As such, the mentally unsound Emperor Ferdinand has abdicated in favor of the young Franz Joseph, who today takes the throne as Emperor Franz Joseph I, who is not bound by the promises of concessions made to the rebels.;;;;;;;;;;;;;
EVTOPTA55019;Gott erhalte Franz Joseph!;;;;;;;;;;;;;
EVTNAME55020;The Pan-Slav Congress;;;;;;;;;;;;;
EVTDESC55020;In response to the German nationalism that has become so common amongst the liberals in Vienna, and due to our weakened grip over our Empire, our Czech subjects in the Kingdom of Bohemia have organized a Congress where all the Slavic peoples of Europe have gathered to discuss their common culture and plights. Nearly all of the Czechs are calling for some greater form of autonomy for Bohemia, with some calling for complete equality with the Austrian lands, and some of the radicals even calling for complete independence from the Empire.;;;;;;;;;;;;;
EVTOPTA55020;Czechs are supposed to pretend to be German!;;;;;;;;;;;;;
EVTNAME55021;A Kingdom of Hungary?;;;;;;;;;;;;;
EVTDESC55021;Since the Hapsburgs inherited the Austrian throne centuries ago, many Hungarians have sought greater autonomy for their land, which the Austrians have been reluctant to grant. Since the end of the Napoleonic Wars, this desires has gotten increasingly stronger, and taking advantage of our weakened state, a group of Hungarians led by Lajos Kossuth has declared their intention to form an autonomous Hungarian nation with Franz Joseph to be elected as their nominal king. However, realizing this may mean civil war in the Empire, the Hungarians have presented a proposal to our government to abandon our policy of Germanization and stablize the Empire by dividing it between Austria and Hungary, who will work together as equals and fight under the same banner. While this polic is anathema to the arch-conservatives and the German nationalism of the liberals in Vienna, it is certain that refusing this offer will require us to use force to keep Hungary.;;;;;;;;;;;;;
EVTOPTA55021;Dualism is the way to go.;;;;;;;;;;;;;
EVTOPTB55021;The Empire shall remain whole!;;;;;;;;;;;;;
EVTNAME55022;The Kingdom of Hungary;;;;;;;;;;;;;
EVTDESC55022;It is a black day for the Empire. Our armies have been defeated by those of Hungary, and the peace terms dicated by them require us to cede all of the Lands of the Crown of St. Stephen to them, including those that remained loyal to us in the fight. On the bright side, however, Hungary has remained a monarchy, and the nobility has elected Franz Joeph as the de jure King of Hungary. Regardless, it will take time to recover from this blow.;;;;;;;;;;;;;
EVTOPTA55022;Awful.;;;;;;;;;;;;;
EVTNAME55023;Reincorporating Hungary;;;;;;;;;;;;;
EVTDESC55023;Now that we have wisely re-embraced the policy of centralization and Germanization of our Empire, the delicate situation of Hungary, until now our partner in Imperial affairs, remains to be solved. While most of the conservative members of the government are advocating direct reincorporation, even if this may mean armed resistance from the Hungarians. However, some of the liberal, pan-German members at court are insisting that we should let the Magyars go in peace, and that our destiny lies in the West, not the East.;;;;;;;;;;;;;
EVTOPTA55023;Let them go in peace.;;;;;;;;;;;;;
EVTOPTB55023;Let them know they must return to the Empire.;;;;;;;;;;;;;
EVTNAME55025;Resistance From Hungary;;;;;;;;;;;;;
EVTDESC55025;Our ultimatum to Hungary has not resulted in their acceptance. Rather, they have raised arms against us and are determined to protect their independence at all costs.;;;;;;;;;;;;;
EVTOPTA55025;We shall crush them!;;;;;;;;;;;;;
EVTNAME55026;A Galician Diet?;;;;;;;;;;;;;
EVTDESC55026;While tensions with the primarily Polish and Ruthenian provinces of Galicia have always existed, after the failure of the attempted revolt against us 10 years ago, many of the Polish aristocracy in the region have moderated their demands. Today they have come to us hombly, putting forth a proposal of establishing a local Diet that will give them some autonomy from the Imperial government. Many in our government have responded positively to this proposal, alleging that it will greatly stabilize the region and allow us to focus on more pressing matters, and adopting this plan might be the first step in establishing a policy of Federalism and local rule throughout the Empire.;;;;;;;;;;;;;
EVTOPTA55026;This sounds like an excellent idea!;;;;;;;;;;;;;
EVTOPTB55026;They are Imperial subjects, not free men.;;;;;;;;;;;;;
EVTNAME55027;The February Patent;;;;;;;;;;;;;
EVTDESC55027;With instability in the Empire growing, both from the ethnic minorities within our nation and the liberal elements in Vienna, many have insisted that Austria needs some form of constitution to steer its course. One such idea that is being proposed is the so-called "February Patent," which would greatly strengthen the Imperial Diet. However, since the national Diet is made up of primarily German-speaking subjects, the policy would necessarily involve a great weakening of all the local diets of the minorities throughout the Empire. Precisely for these centalizing tendencies, many of the liberals in our government are supporting it, while minority delegations are furiously protesting its adoption.;;;;;;;;;;;;;
EVTOPTA55027;This constitution will save our Empire.;;;;;;;;;;;;;
EVTOPTB55027;Violate the traditional rights of the local Diets? Never!;;;;;;;;;;;;;
EVTNAME55028;The February Patent;;;;;;;;;;;;;
EVTDESC55028;With instability in the Empire growing, both from the ethnic minorities within our nation and the liberal elements in Vienna, many have insisted that Austria needs some form of constitution to steer its course. As such, Franz Jospeh has today adopted the so-called "February Patent," which greatly strengthens the Imperial Diet. However, since the national Diet is made up of primarily German-speaking subjects, the policy necessarily involves a great weakening of all the local diets of the minorities throughout the Empire. Minority delegations are furiously protesting its adoption.;;;;;;;;;;;;;
EVTOPTA55028;This constitution will save our Empire.;;;;;;;;;;;;;
EVTNAME55029;The Dual Compromise;;;;;;;;;;;;;
EVTDESC55029;With instability in the Empire growing as the minorities within our empire continue to fall sway to the siren song of nationalism, the Hungarian nobles of the Empire have today presented us with a proposal that they claim will solve our worries. Allowing Hungary independence from Austria save for military and foreign affairs and letting each side of the compromise deal with their barbarians in their own way, they claim, will ensure that Austria remains stable for centuries to come.;;;;;;;;;;;;;
EVTOPTA55029;We need the aid of the Magyars.;;;;;;;;;;;;;
EVTOPTB55029;Magyars ARE barbarians that need to be dealt with.;;;;;;;;;;;;;
EVTNAME55030;The Austro-Hungarian Ceremony;;;;;;;;;;;;;
EVTDESC55030;With instability in the Empire growing as the minorities within our empire continue to fall sway to the siren song of nationalism, the assistance of the Hungarians is increasingly valuable. Delegations of Austrians and Hungarians were today celebrated in the capitals of both sides of the Empire, and all sides reaffirmed their loyalty to the Emperor.;;;;;;;;;;;;;
EVTOPTA55030;We are glad to have their help.;;;;;;;;;;;;;
EVTNAME55031;The Hungarian Rebellion;;;;;;;;;;;;;
EVTDESC55031;Due to incredible militancy in Budapest and the current vulnerability of our Empire, the Magyars have today launched a full-scale rebellion against us. We must crush them lest they gain independence, or worse, seize more of our Empire than they already control.;;;;;;;;;;;;;
EVTOPTA55031;Die, Hungarian scum!;;;;;;;;;;;;;
EVTNAME55033;Free Hungary;;;;;;;;;;;;;
EVTDESC55033;It is a black day for the Empire. Our armies have been defeated by those of Hungary, and the peace terms dicated by them require us to cede all of the Lands of the Crown of St. Stephen to them, including those that remained loyal to us in the fight. It will take time to recover from this blow.;;;;;;;;;;;;;
EVTOPTA55033;Awful.;;;;;;;;;;;;;
EVTNAME55034;Subjugated Hungary;;;;;;;;;;;;;
EVTDESC55034;It is a good day for the Empire. Our armies have defeated those of Hungary, and the peace terms dicated by us requires them to maintain heavy military presences in the rebellious provinces for the next two decades. It will be a long time before they again think of rebelling against us.;;;;;;;;;;;;;
EVTOPTA55034;Good.;;;;;;;;;;;;;
EVTNAME55036;The Polish Uprising;;;;;;;;;;;;;
EVTDESC55036;Due to incredible militancy in Galicia and the current vulnerability of our Empire, the Poles have today launched a full-scale rebellion against us. We must crush them lest they gain independence.;;;;;;;;;;;;;
EVTOPTA55036;Die, Polish scum!.;;;;;;;;;;;;;
EVTNAME55038;The Polish Victory;;;;;;;;;;;;;
EVTDESC55038;Austria has suffered a horrible blow, as the revolt in Galicia against us has been sucessful. We have released the Poles from our Empire, and they have expressed their desire to merge with the Polish state. To the rest of the world, we must appear an impotent giant.;;;;;;;;;;;;;
EVTOPTA55038;This is embarassing.;;;;;;;;;;;;;
EVTNAME55039;The Polish Defeat;;;;;;;;;;;;;
EVTDESC55039;Austria has restored its honor today, as the revolt in Galicia against us has been crushed. We have tied the Poles back to our Empire, and the peace terms dicated by us requires them to maintain heavy military presences in the rebellious provinces for the next two decades. It will be a long time before they again think of rebelling against us.;;;;;;;;;;;;;
EVTOPTA55039;This is wonderful!;;;;;;;;;;;;;
EVTNAME55040;The Hungarian Compromise;;;;;;;;;;;;;
EVTDESC55040;With instability in the Empire growing as the minorities within our empire continue to fall sway to the siren song of nationalism, the Hungarian nobles of the Empire have today presented us with a proposal that they claim will solve our worries. Allowing Hungary independence from Hungary save for military and foreign affairs and letting each side of the compromise deal with their barbarians in their own way, they claim, will ensure that Austria remains stable for centuries to come. Of course, many in the government claim that Hungary should not have a special role in the state, but should be offered the autonomy they deserve in line with our federalist policies.;;;;;;;;;;;;;
EVTOPTA55040;They shall be above all the other minorities.;;;;;;;;;;;;;
EVTOPTB55040;We shall give them some autonomy.;;;;;;;;;;;;;
EVTNAME55041;Slovakian Autonomy;;;;;;;;;;;;;
EVTDESC55041;The Slovakian people, part of the traditional Kingdom of Hungary for centuries, have been extremely loyal to the Imperial dynasty since the Hapsburgs became the Kings of Hungary, knowing that we are all that prevents them from being exploited by the Magyars. As such, we have today decided to grant them the autonomy they deserve in line with our federalist policies, to reward their loyalty.;;;;;;;;;;;;;
EVTOPTA55041;Good people, them.;;;;;;;;;;;;;
EVTNAME55042;Galician Autonomy;;;;;;;;;;;;;
EVTDESC55042;The Polish and Ruthenian people of Galicia have had a complicated relationship with the Empire. Nevertheless, in recent years, many of them have adjusted themselves to our rule, and have made themselves interested-- if not loyal-- subjects of our rule. As such, we have today decided to grant them the autonomy they deserve in line with our federalist policies, to reward their loyalty.;;;;;;;;;;;;;
EVTOPTA55042;All are equal in the Empire.;;;;;;;;;;;;;
EVTNAME55043;Rise of the Czechs;;;;;;;;;;;;;
EVTDESC55043;The Kingdom of Bohemia, long a possession of the Hapsburgs and one of the richest crownlands within the Empire, is populated by the curious Czech people, who have always struggled with their cultural identity between Germans and Slavs. Lately, however, anti-German sentiment seems to be on the rise, and to make matters worse, the Czechs are replacing the German ruling class of many of the cities in Bohemia. The recent elections for the Bohemian Diet confirm this, as for the first time ever, the majority of elected members are not German, but Czech. While they are divided between radicals and conservatives, all Czechs are pushing for a greater amount of autonomy within the Empire, if not outright independence.;;;;;;;;;;;;;
EVTOPTA55043;Troubling news.;;;;;;;;;;;;;
EVTNAME55044;Bohemian Autonomy;;;;;;;;;;;;;
EVTDESC55044;The Czechs of Bohemia have long been one of the most important subjects of the Empire. In order to combat the rising tide of nationalism within the Kingdom, we have today decided to grant them the autonomy they deserve in line with our federalist policies.;;;;;;;;;;;;;
EVTOPTA55044;All are equal in the Empire.;;;;;;;;;;;;;
EVTNAME55045;Rise of the Czechs;;;;;;;;;;;;;
EVTDESC55045;The Kingdom of Bohemia, long a possession of the Hapsburgs and one of the richest crownlands within the Empire, is populated by the curious Czech people, who have always struggled with their cultural identity between Germans and Slavs. Lately, however, anti-German sentiment seems to be on the rise, and to make matters worse, the Czechs are replacing the German ruling class of many of the cities in Bohemia. The recent elections for the Bohemian Diet confirm this, as for the first time ever, the majority of elected members are not German, but Czech. While they are divided between radicals and conservatives, all Czechs are pushing for a greater amount of autonomy within the Empire, if not outright independence. Many in our government believe that we should counter the radicals and encourage the moderates by adopting the policy of Imperial federalism that we once rejected.;;;;;;;;;;;;;
EVTOPTA55045;The current system is fine.;;;;;;;;;;;;;
EVTOPTB55045;A change is needed.;;;;;;;;;;;;;
EVTNAME55046;The Bohemian Uprising;;;;;;;;;;;;;
EVTDESC55046;Due to incredible militancy in Prague and the current vulnerability of our Empire, the Czechs have today launched a full-scale rebellion against us. We must crush them lest they gain independence.;;;;;;;;;;;;;
EVTOPTA55046;Die, Czech scum!.;;;;;;;;;;;;;
EVTNAME55047;The Czech Defeat;;;;;;;;;;;;;
EVTDESC55047;Austria has restored its honor today, as the revolt in Bohemia against us has been crushed. We have tied the Czechs back to our Empire, and the peace terms dicated by us requires them to maintain heavy military presences in the rebellious provinces for the next two decades. It will be a long time before they again think of rebelling against us.;;;;;;;;;;;;;
EVTOPTA55047;This is wonderful!;;;;;;;;;;;;;
EVTNAME55049;The Czech Victory;;;;;;;;;;;;;
EVTDESC55049;Austria has humiliated herself today, as the revolt in Bohemia against us has suceeded. We have been forced to let the Czechs leave our Empire, and many fear that their success will encourage other nationalist rebellions.;;;;;;;;;;;;;
EVTOPTA55049;This is horrible!;;;;;;;;;;;;;
EVTNAME55050;Irredentist Agitation;;;;;;;;;;;;;
EVTDESC55050;The recent formation of the unified Italian nations has led to many Italian nationalists stirring up trouble in our Southwestern Italian provinces. While that land has been owned by the Hapsburgs for centuries, many Italians there are increasingly believing that they should leave our Empire and join their cultural union.;;;;;;;;;;;;;
EVTOPTA55050;Wretched troublemakers.;;;;;;;;;;;;;
EVTNAME55051;Italian Autonomy;;;;;;;;;;;;;
EVTDESC55051;The Italians of Southern Austria are a relatively small populace of our Empire, but are very vocal about wanting to be part of the Italian state. In order to combat the rising tide of nationalism within their cities, we have today decided to grant them the autonomy they deserve in line with our federalist policies.;;;;;;;;;;;;;
EVTOPTA55051;Italians are people too.;;;;;;;;;;;;;
EVTNAME55052;Serbian Autonomy;;;;;;;;;;;;;
EVTDESC55052;The Serbs of our province of Vojvodina have long served as the extremely loyal warrior of our border with the Turks, and until recently, had been granted a large amount of autonomy. With the weakening of the Ottomans and the rise of the Serb state, however, it is feared that the taking away of their autonomy has contributed to anti-Imperial sentiments. As such, we have today decided to grant them the autonomy they deserve in line with our federalist policies.;;;;;;;;;;;;;
EVTOPTA55052;The shall remain our strong subjects!;;;;;;;;;;;;;
EVTNAME55053;Croatian Autonomy;;;;;;;;;;;;;
EVTDESC55053;The Kingdom of Croatia has been in a personal union with the Kingdom of Hungary for centuries, and as the Kings of Hungary, the Emperors of Austria rule the Croats as well. Traditionally, Hungary has allowed the Croats a good deal of autonomy, and in line With the federalist policies of the Empire, we have decided to grant them the autonomy they deserve.;;;;;;;;;;;;;
EVTOPTA55053;The shall have their due!;;;;;;;;;;;;;
EVTNAME55054;The Transylvanian Memorandum;;;;;;;;;;;;;
EVTDESC55054;The Romanian people, long subjects of the Kingdom of Hungary, have been brutally treated for centuries, often forbidden from even being present within walls of cities. Yet the existence of the unified Romanian state outside of our Empire has made many Romanians express a desire to have equal protection before the law. A delegation of Romanian officials has today sent a petition to the government asking to be recognized as a people with full political rights and demanding the end of persecution.;;;;;;;;;;;;;
EVTOPTA55054;Jail these troublemakers!;;;;;;;;;;;;;
EVTOPTB55054;They must be allowed to be heard.;;;;;;;;;;;;;
EVTNAME55056;The Romanian Uprising;;;;;;;;;;;;;
EVTDESC55056;Due to incredible militancy in Cluj and the current vulnerability of our Empire, the Romanians have today launched a full-scale rebellion against us. We must crush them lest they gain independence.;;;;;;;;;;;;;
